Wall time,Step,Value
1744919216.6285272,64000,-852.609375
1744919551.093651,192000,-670.3400268554688
1744919724.2019656,256000,-543.0900268554688
1744919900.0450711,320000,-428.05999755859375
1744920069.6343708,384000,-357.1300048828125
1744920409.8507617,512000,-238.89999389648438
1744920746.058843,640000,-180.41000366210938
1744920907.4228103,704000,-136.6999969482422
1744921078.2407615,768000,-120.45999908447266
1744921399.3851938,896000,-91.91999816894531
1744921559.609615,960000,-79.41000366210938
1744921728.7087045,1024000,-68.93000030517578
1744921889.0503912,1088000,-58.599998474121094
1744922047.1090457,1152000,-39.529998779296875
1744922210.6722546,1216000,-35.439998626708984
1744922376.8364198,1280000,-27.540000915527344
1744922549.8455884,1344000,-27.899999618530273
1744922722.7778654,1408000,-20.190000534057617
1744922886.254138,1472000,-8.90999984741211
1744923060.0146148,1536000,-6.099999904632568
1744923381.7128956,1664000,2.490000009536743
1744923544.787423,1728000,6.809999942779541
1744923698.8240871,1792000,7.150000095367432
1744923855.1190755,1856000,3.4700000286102295
1744924016.6955152,1920000,5.039999961853027
1744924184.1838837,1984000,6.690000057220459
1744924352.1117496,2048000,9.829999923706055
1744924522.6626577,2112000,7.119999885559082
1744924695.7924943,2176000,5.239999771118164
1744924866.1175656,2240000,10.479999542236328
1744925035.4381247,2304000,11.529999732971191
1744925202.0797377,2368000,11.100000381469727
1744925365.0321743,2432000,11.149999618530273
1744925523.4297202,2496000,9.09000015258789
1744925683.3011267,2560000,10.399999618530273
1744925846.4420266,2624000,11.399999618530273
1744926180.5897372,2752000,11.220000267028809
1744926354.5358117,2816000,11.199999809265137
1744926526.7615333,2880000,11.489999771118164
1744926869.8931005,3008000,9.380000114440918
1744927037.1469986,3072000,8.300000190734863
1744927204.8466995,3136000,8.359999656677246
1744927367.8284907,3200000,8.1899995803833
1744927522.0773287,3264000,10.90999984741211
1744927679.0932434,3328000,10.34000015258789
1744927838.5955305,3392000,8.869999885559082
1744928000.0906703,3456000,8.15999984741211
1744928166.6493251,3520000,10.220000267028809
1744928333.7737577,3584000,11.020000457763672
1744928677.1930058,3712000,8.449999809265137
1744928845.159018,3776000,8.40999984741211
1744929184.9657633,3904000,8.010000228881836
1744929353.7886128,3968000,7.289999961853027
1744929520.8381567,4032000,6.820000171661377
1744929684.501566,4096000,6.260000228881836
