Wall time,Step,Value
1744569775.366198,128000,-2360.199951171875
1744569887.8909957,160000,-1887.1800537109375
1744570506.37451,352000,-245.66000366210938
1744570938.9816496,480000,-31.329999923706055
1744571049.9121451,512000,-53.689998626708984
1744571371.0751033,608000,75.23999786376953
1744571477.5206692,640000,101.77999877929688
1744571586.0513415,672000,154.3800048828125
1744571811.0824409,736000,221.47999572753906
1744571920.3803797,768000,241.86000061035156
1744572247.6896613,864000,336.5400085449219
1744572361.145462,896000,358.8299865722656
1744573813.3196795,1312000,457.9800109863281
1744574592.5308962,1536000,471.6400146484375
1744574698.2094178,1568000,479.6400146484375
1744574803.6868103,1600000,483.69000244140625
1744575031.2670405,1664000,489.7300109863281
1744575376.8276858,1760000,494.3500061035156
1744575695.5961616,1856000,491.0400085449219
1744576025.1613185,1952000,501.010009765625
1744576139.2242153,1984000,496.5400085449219
1744576251.739125,2016000,491.2099914550781
1744576369.0321283,2048000,491.54998779296875
1744576599.2317157,2112000,502.7099914550781
1744576710.8066933,2144000,503.2099914550781
1744576820.532168,2176000,497.7099914550781
1744576930.9980175,2208000,506.45001220703125
1744577150.9800248,2272000,502.8699951171875
1744577265.956981,2304000,503.42999267578125
1744577931.7878237,2496000,523.25
1744578161.43518,2560000,525.3200073242188
1744578503.635234,2656000,526.6900024414062
1744579284.5182898,2880000,522.2899780273438
1744580417.358137,3200000,508.0400085449219
1744580865.0353827,3328000,530.530029296875
1744581217.0973144,3424000,529.9199829101562
1744581330.8581645,3456000,531.0599975585938
1744581552.6408467,3520000,527.0900268554688
1744582348.137897,3744000,534.1400146484375
1744582915.1757524,3904000,533.3699951171875
1744583364.740749,4032000,549.2899780273438
1744583475.3214157,4064000,547.530029296875
1744583703.8787174,4128000,553.7100219726562
1744583937.340468,4192000,560.1599731445312
1744584611.6472356,4384000,540.6300048828125
1744584730.4722164,4416000,542.7000122070312
1744585530.121555,4640000,544.47998046875
1744585764.3870666,4704000,536.719970703125
1744585882.6579182,4736000,538.2100219726562
1744586218.6731777,4832000,543.7100219726562
1744587033.8557518,5056000,552.6500244140625
1744587365.710804,5152000,544.27001953125
1744587596.654524,5216000,533.510009765625
1744587828.4630075,5280000,538.7000122070312
1744588502.5171745,5472000,539.3900146484375
1744588618.1811025,5504000,539.280029296875
1744588730.962809,5536000,540.7899780273438
1744589283.3399367,5696000,549.8599853515625
1744590059.7046576,5920000,550.9600219726562
1744590176.0030339,5952000,556.77001953125
1744590290.6914282,5984000,555.219970703125
1744590734.9821668,6112000,553.280029296875
1744590847.116937,6144000,550.0
1744590960.76787,6176000,547.9000244140625
1744591750.168242,6400000,549.5900268554688
1744592100.6210532,6496000,557.2999877929688
1744592214.6549609,6528000,555.27001953125
1744592326.8995004,6560000,556.9600219726562
1744592439.02029,6592000,551.3200073242188
1744592665.7080903,6656000,540.6799926757812
1744593134.3665261,6784000,552.7899780273438
1744593357.1944122,6848000,553.9000244140625
1744593575.419308,6912000,544.219970703125
1744594034.040129,7040000,553.6900024414062
1744594145.8537343,7072000,557.5900268554688
1744594257.5404189,7104000,560.72998046875
1744594588.4694905,7200000,564.4400024414062
1744595160.5801108,7360000,559.469970703125
1744596287.7829092,7680000,567.7999877929688
1744596858.9728408,7840000,580.1400146484375
1744596977.8907776,7872000,578.5999755859375
1744597096.5343213,7904000,577.530029296875
1744598457.4920466,8288000,579.5999755859375
1744598564.2093573,8320000,577.0999755859375
1744598673.8273315,8352000,577.8499755859375
1744599915.5177708,8704000,582.280029296875
1744600255.4776983,8800000,577.5599975585938
1744600476.5901372,8864000,582.6099853515625
1744600703.4755552,8928000,587.969970703125
1744601168.111287,9056000,583.47998046875
1744601501.094191,9152000,578.8099975585938
1744601836.673811,9248000,585.969970703125
1744602069.7112255,9312000,583.8599853515625
1744602620.2597852,9472000,589.8699951171875
1744602842.8851602,9536000,587.780029296875
1744602958.6097128,9568000,588.9299926757812
1744603846.0648909,9824000,601.7000122070312
1744604073.9319575,9888000,587.469970703125
1744604515.8112235,10016000,587.760009765625
1744604968.7977247,10144000,577.9500122070312
1744605198.3711123,10208000,583.219970703125
1744605308.1363528,10240000,584.6099853515625
1744605633.9135678,10336000,587.0599975585938
1744607260.2929688,10816000,582.8499755859375
1744607358.0214763,10848000,580.4400024414062
1744607847.385897,11008000,576.530029296875
1744608055.948428,11072000,575.4199829101562
1744608163.277646,11104000,567.6400146484375
1744608781.3589904,11296000,577.8300170898438
1744609008.5871022,11360000,578.8499755859375
1744609447.4261334,11488000,581.5900268554688
1744609904.4714174,11616000,579.3099975585938
1744610022.799347,11648000,576.1300048828125
1744610137.914545,11680000,575.4400024414062
1744610251.7593372,11712000,576.0999755859375
1744610364.5185888,11744000,575.6699829101562
1744610472.9102952,11776000,579.9400024414062
1744611712.4872365,12128000,571.77001953125
1744612603.2683172,12384000,584.25
1744613062.6069474,12512000,585.8800048828125
1744613283.181463,12576000,592.1300048828125
1744613507.19693,12640000,592.2100219726562
1744613855.1371868,12736000,591.010009765625
1744614409.4530532,12896000,586.5800170898438
1744614640.7826366,12960000,590.7999877929688
1744615200.976335,13120000,574.5499877929688
1744615780.9141414,13280000,581.52001953125
1744615892.7161624,13312000,586.2999877929688
1744616567.475477,13504000,589.27001953125
1744616683.7846396,13536000,586.8900146484375
1744617021.573861,13632000,584.4099731445312
1744617135.5502963,13664000,578.5800170898438
1744617602.8301563,13792000,591.0900268554688
1744618154.7888973,13952000,592.5399780273438
