Wall time,Step,Value
1744677831.4704437,128000,-814.9590454101562
1744677948.2123208,160000,-749.8439331054688
1744678605.1904802,352000,-287.1245422363281
1744679052.3234148,480000,-184.6689910888672
1744679167.0424328,512000,-125.1734848022461
1744679503.8399382,608000,-119.2151107788086
1744679620.5586023,640000,-93.68960571289062
1744679737.6105788,672000,-71.3188705444336
1744679972.9919515,736000,-30.637622833251953
1744680088.9281702,768000,-28.650007247924805
1744680434.4118178,864000,-1.387141466140747
1744680552.9923623,896000,-6.105886459350586
1744682041.0517704,1312000,50.085350036621094
1744682850.1884284,1536000,54.01836395263672
1744682959.8321037,1568000,56.20036315917969
1744683066.357557,1600000,58.48111343383789
1744683285.5849679,1664000,66.71460723876953
1744683635.9242966,1760000,76.67750549316406
1744683973.6812563,1856000,70.29137420654297
1744684314.6378446,1952000,56.563865661621094
1744684418.4799643,1984000,58.19798278808594
1744684523.2030153,2016000,59.57411193847656
1744684613.6074479,2048000,57.52349090576172
1744684828.541114,2112000,58.183109283447266
1744684931.0919473,2144000,59.629119873046875
1744685023.6904395,2176000,59.112117767333984
1744685118.0992677,2208000,58.10773849487305
1744685331.2258022,2272000,64.90823364257812
1744685439.401443,2304000,68.46636199951172
1744686036.421595,2496000,77.63838195800781
1744686251.7274475,2560000,68.40599822998047
1744686573.589269,2656000,72.9022445678711
1744687239.2192705,2880000,87.88652038574219
1744688163.7710865,3200000,82.79739379882812
1744688550.2773287,3328000,82.77075958251953
1744688810.6720333,3424000,88.80476379394531
1744688901.1365302,3456000,90.09890747070312
1744689088.1454358,3520000,90.5499038696289
1744689695.4786775,3744000,87.1240234375
1744690077.3786027,3904000,76.35013580322266
1744690416.74569,4032000,85.01113891601562
1744690500.2916152,4064000,87.28040313720703
1744690692.844141,4128000,77.77212524414062
1744690882.58791,4192000,77.72499084472656
1744691432.0126436,4384000,75.60912322998047
1744691520.6527297,4416000,72.9903793334961
1744692115.688283,4640000,87.49488067626953
1744692310.275876,4704000,86.02176666259766
1744692406.0411117,4736000,85.02564239501953
1744692689.298046,4832000,79.48849487304688
1744693339.5605392,5056000,82.25627136230469
1744693616.6796267,5152000,77.91450500488281
1744693804.081702,5216000,79.49713134765625
1744693966.521049,5280000,81.21638488769531
1744694464.2226763,5472000,82.2613754272461
1744694546.287025,5504000,75.58061981201172
1744694625.888964,5536000,76.19024658203125
1744695063.6011,5696000,80.65262603759766
1744695689.370216,5920000,81.98750305175781
1744695782.5055182,5952000,82.71275329589844
1744695875.087391,5984000,79.88275146484375
1744696234.3614874,6112000,85.74588775634766
1744696326.5282028,6144000,89.54226684570312
1744696412.3341632,6176000,92.2072982788086
1744697009.3437123,6400000,77.89986419677734
1744697262.4529524,6496000,77.19674682617188
