-341
-347
-308
-451
-551
-319
-548
-375
-466
-459
-495
-433
-274
-273
-564
-515
-244
-332
-405
-324
-333
-409
-220
-357
-486
-419
-327
-350
-299
-313
-260
-228
-204
-248
-237
-238
-396
-270
-509
-253
-303
-324
-235
-295
-385
-313
-320
-261
-287
-233
-195
-270
-260
-324
-322
-284
-305
-279
-292
-315
-258
-352
-298
-317
-266
-151
-200
-221
-208
-290
-283
-219
-192
-280
-326
-174
-210
-270
-226
-252
-258
-210
-227
-224
-206
-249
-304
-254
-182
-192
-238
-236
-280
-180
-254
-263
-139
-110
-215
-258
-155
-133
-118
-150
-141
-154
-293
-250
-164
-254
-196
-230
-157
-144
-172
-157
-136
-177
-202
-196
-181
-154
-163
-115
-210
-201
-154
-169
