Wall time,Step,Value
1744919256.9548695,64000,-735.21875
1744919436.0293233,128000,-582.5399780273438
1744919617.911048,192000,-501.4100036621094
1744919792.081517,256000,-444.2900085449219
1744919973.4142041,320000,-333.5799865722656
1744920145.7721539,384000,-257.6499938964844
1744920324.048074,448000,-207.91000366210938
1744920513.31975,512000,-158.66000366210938
1744920692.3559773,576000,-104.52999877929688
1744920859.024333,640000,-96.08000183105469
1744921034.0520973,704000,-63.349998474121094
1744921210.1325333,768000,-43.0099983215332
1744921380.8513544,832000,-13.680000305175781
1744921556.1020522,896000,-14.75
1744921718.184813,960000,-0.4399999976158142
1744921882.0869946,1024000,18.40999984741211
1744922060.4935775,1088000,19.6299991607666
1744922240.1627183,1152000,39.15999984741211
1744922427.8332782,1216000,48.72999954223633
1744922611.7317028,1280000,62.77000045776367
1744922797.4763007,1344000,75.18000030517578
1744922982.4846616,1408000,71.68000030517578
1744923164.4300535,1472000,67.0999984741211
1744923343.3746924,1536000,76.75
1744923523.017502,1600000,72.68000030517578
1744923698.3480632,1664000,78.30999755859375
1744923873.1324964,1728000,90.45999908447266
1744924049.059531,1792000,95.80999755859375
1744924232.545359,1856000,94.37999725341797
1744924417.5090847,1920000,89.30000305175781
1744924601.9308662,1984000,85.16999816894531
1744924789.2481508,2048000,91.80999755859375
1744924974.3515275,2112000,95.6500015258789
1744925155.2278776,2176000,94.87000274658203
1744925335.1392531,2240000,99.88999938964844
1744925514.2247148,2304000,103.98999786376953
1744925695.5670047,2368000,106.30999755859375
1744925876.2974281,2432000,102.83000183105469
1744926060.112271,2496000,104.04000091552734
1744926248.5465426,2560000,105.62000274658203
1744926439.3542345,2624000,108.91000366210938
1744926613.1104538,2688000,114.31999969482422
1744926800.6031137,2752000,113.83999633789062
1744926987.9820044,2816000,118.01000213623047
1744927157.7828462,2880000,112.94999694824219
1744927342.2798629,2944000,107.44000244140625
1744927521.4643013,3008000,106.5
1744927687.0624185,3072000,107.87999725341797
1744927854.0604465,3136000,108.33000183105469
1744928039.7999978,3200000,114.06999969482422
1744928212.084947,3264000,113.69999694824219
1744928400.2326946,3328000,117.12000274658203
1744928591.0271232,3392000,113.02999877929688
1744928782.6109436,3456000,120.91999816894531
1744928940.583324,3520000,113.4000015258789
1744929114.2981434,3584000,98.94000244140625
1744929287.8856928,3648000,79.05000305175781
1744929442.9559183,3712000,84.01000213623047
1744929595.0433717,3776000,99.16999816894531
1744929746.6517534,3840000,107.70999908447266
1744929898.6570637,3904000,112.93000030517578
1744930086.6412942,3968000,118.91000366210938
1744930261.5023196,4032000,119.25
1744930452.754376,4096000,120.55000305175781
1744930610.6612406,4160000,115.4800033569336
1744930804.4637291,4224000,125.27999877929688
1744930989.7760668,4288000,129.7100067138672
1744931174.025633,4352000,129.77999877929688
1744931345.742,4416000,128.08999633789062
1744931503.872142,4480000,130.27999877929688
1744931676.7840333,4544000,126.4000015258789
1744931868.4524887,4608000,121.55999755859375
1744932045.580456,4672000,117.58999633789062
1744932203.0390394,4736000,123.83999633789062
1744932378.8656507,4800000,128.30999755859375
1744932566.4944525,4864000,129.5399932861328
1744932735.928669,4928000,128.02999877929688
1744932922.102356,4992000,126.8499984741211
1744933077.3595295,5056000,129.1999969482422
1744933269.021611,5120000,127.33000183105469
1744933461.4306486,5184000,126.3499984741211
1744933614.6507711,5248000,131.57000732421875
1744933781.1617465,5312000,135.08999633789062
1744933973.2773523,5376000,133.52999877929688
1744934150.8530214,5440000,136.99000549316406
1744934323.4473083,5504000,131.77000427246094
1744934508.0276432,5568000,129.42999267578125
1744934682.9372845,5632000,128.41000366210938
1744934855.4429965,5696000,129.07000732421875
1744935025.8548381,5760000,129.52000427246094
1744935193.746721,5824000,129.7899932861328
1744935341.3328388,5888000,133.14999389648438
1744935503.5739896,5952000,134.13999938964844
1744935673.1947112,6016000,134.52000427246094
1744935840.3659165,6080000,129.92999267578125
1744936012.9514768,6144000,131.0800018310547
1744936183.9301054,6208000,131.11000061035156
1744936349.0692935,6272000,130.5500030517578
1744936514.4024148,6336000,136.3800048828125
1744936680.0473907,6400000,137.82000732421875
1744936842.7073047,6464000,135.08999633789062
1744937005.4235213,6528000,128.61000061035156
1744937166.6820457,6592000,125.76000213623047
1744937343.3812847,6656000,132.92999267578125
1744937490.0421615,6720000,131.3800048828125
1744937673.8817568,6784000,127.5199966430664
1744937840.3565354,6848000,128.14999389648438
1744938007.456845,6912000,126.41999816894531
1744938188.4010403,6976000,128.82000732421875
1744938368.9031668,7040000,131.6999969482422
1744938513.7501404,7104000,128.92999267578125
1744938675.1977472,7168000,125.91000366210938
1744938837.2112026,7232000,125.79000091552734
1744938998.233439,7296000,128.6999969482422
1744939143.2340584,7360000,132.94000244140625
1744939288.9107885,7424000,129.3000030517578
1744939450.3099725,7488000,128.94000244140625
