Wall time,Step,Value
1744833338.1360912,128000,-542.0499877929688
1744833440.9603868,160000,-449.739990234375
1744834056.2975104,352000,-133.30999755859375
1744834493.3438804,480000,-45.52000045776367
1744834595.4880342,512000,-34.400001525878906
1744834899.287188,608000,1.3899999856948853
1744835006.2492812,640000,19.170000076293945
1744835111.9055214,672000,37.65999984741211
1744835338.10653,736000,54.369998931884766
1744835452.5583599,768000,51.939998626708984
1744835783.6896064,864000,63.380001068115234
1744835891.1861637,896000,74.72000122070312
1744837163.396975,1248000,102.62000274658203
1744837391.4759383,1312000,104.22000122070312
1744838218.1265006,1536000,113.31999969482422
1744838340.2436867,1568000,119.56999969482422
1744838463.0610137,1600000,118.16999816894531
1744838695.483574,1664000,120.51000213623047
1744839056.7679043,1760000,123.11000061035156
1744839412.3517501,1856000,128.25
1744839776.0689704,1952000,140.1199951171875
1744839897.5293145,1984000,139.47000122070312
1744840015.0747938,2016000,138.8300018310547
1744840133.876075,2048000,136.61000061035156
1744840383.7045946,2112000,136.14999389648438
1744840505.7194352,2144000,135.9499969482422
1744840625.396897,2176000,132.82000732421875
1744840745.0611675,2208000,133.4600067138672
1744840990.9419172,2272000,133.08999633789062
1744841112.1411,2304000,134.55999755859375
1744841787.9444592,2496000,120.01000213623047
1744842012.7597573,2560000,123.1500015258789
1744842117.5932858,2592000,118.77999877929688
1744842340.4906225,2656000,118.95999908447266
1744842678.1200545,2752000,121.72000122070312
1744843135.8936503,2880000,122.08999633789062
1744844187.8728187,3200000,131.47999572753906
1744844293.738174,3232000,136.3800048828125
1744844613.0393627,3328000,128.6199951171875
1744844935.3390634,3424000,131.58999633789062
1744845032.0538964,3456000,131.1199951171875
1744845254.7070167,3520000,130.72999572753906
1744845979.5184054,3744000,125.63999938964844
1744846485.9165606,3904000,127.04000091552734
1744846891.6849964,4032000,135.66000366210938
1744846994.0727718,4064000,135.39999389648438
1744847213.5993214,4128000,135.42999267578125
1744847419.9942684,4192000,137.0800018310547
1744847528.0324566,4224000,133.10000610351562
1744848042.6437323,4384000,137.11000061035156
1744848152.7464385,4416000,135.97000122070312
1744848854.8369825,4640000,128.2100067138672
1744849062.6305118,4704000,126.48999786376953
1744849156.725793,4736000,129.5
1744849467.7356367,4832000,133.4499969482422
1744850207.325741,5056000,121.13999938964844
1744850518.795195,5152000,124.91000366210938
1744850735.641202,5216000,125.61000061035156
1744850933.2369068,5280000,121.1500015258789
1744851531.3026192,5472000,128.3800048828125
1744851616.1288455,5504000,128.75999450683594
1744851704.5467176,5536000,131.1699981689453
1744852029.399263,5632000,134.22000122070312
1744852134.473615,5664000,131.61000061035156
1744852236.674089,5696000,128.42999267578125
1744852618.4534051,5824000,129.05999755859375
1744852880.8295603,5920000,125.66000366210938
1744852973.0494037,5952000,126.68000030517578
1744853054.5052748,5984000,129.88999938964844
1744853429.6367545,6112000,125.73999786376953
1744853517.4622328,6144000,123.61000061035156
1744853612.0969644,6176000,122.44000244140625
1744854263.7285454,6400000,126.88999938964844
1744854561.7177541,6496000,129.07000732421875
1744854667.8541696,6528000,124.9800033569336
1744854762.3198564,6560000,123.94999694824219
1744854854.7852907,6592000,126.5199966430664
1744855069.8453176,6656000,126.69999694824219
1744855265.4126449,6720000,116.36000061035156
1744855474.8363724,6784000,121.37999725341797
1744855665.7620182,6848000,117.8499984741211
1744855836.2441604,6912000,124.58999633789062
1744855941.8641415,6944000,126.80000305175781
1744856221.2903059,7040000,116.19000244140625
1744856302.9745746,7072000,117.56999969482422
1744856393.744809,7104000,120.80000305175781
1744856485.3519006,7136000,123.94999694824219
1744856655.7414641,7200000,132.83999633789062
1744857136.2972791,7360000,134.08999633789062
1744858105.7339473,7680000,132.10000610351562
1744858287.0901682,7744000,129.4600067138672
1744858551.549506,7840000,132.91000366210938
1744858650.6920617,7872000,131.67999267578125
1744858754.7862449,7904000,130.86000061035156
1744859497.4615397,8160000,128.85000610351562
1744859855.9952645,8288000,135.13999938964844
1744859950.8654785,8320000,134.74000549316406
1744860038.2083998,8352000,135.58999633789062
1744860221.002162,8416000,138.1999969482422
1744861003.0746884,8672000,137.72000122070312
1744861083.8449311,8704000,139.60000610351562
1744861368.1487675,8800000,139.05999755859375
1744861546.2713513,8864000,137.52999877929688
1744861713.0621495,8928000,139.13999938964844
1744861882.4718843,8992000,136.86000061035156
1744862066.2058928,9056000,136.8800048828125
1744862156.0635087,9088000,134.97000122070312
1744862314.8823047,9152000,135.2100067138672
1744862490.2111576,9216000,129.52999877929688
1744862573.5243633,9248000,127.06999969482422
1744862747.7964907,9312000,129.38999938964844
1744863189.9103174,9472000,129.72000122070312
1744863279.4221663,9504000,135.97000122070312
1744863371.4357762,9536000,137.30999755859375
1744863449.1607187,9568000,133.5800018310547
1744864179.7762883,9824000,132.75999450683594
1744864364.6508107,9888000,134.9199981689453
1744864449.7571096,9920000,131.66000366210938
1744864705.4242058,10016000,134.17999267578125
1744865041.2462397,10144000,131.97000122070312
1744865199.687438,10208000,129.60000610351562
1744865287.955335,10240000,130.75
1744865542.6200988,10336000,131.6999969482422
1744865706.2027283,10400000,134.52000427246094
1744866114.7153304,10560000,126.45999908447266
1744866291.6996715,10624000,129.77000427246094
1744866366.80066,10656000,130.82000732421875
1744866764.9829862,10816000,127.81999969482422
1744866842.2468846,10848000,129.39999389648438
1744866998.9532895,10912000,129.4199981689453
1744867252.2536018,11008000,122.58999633789062
1744867419.359765,11072000,121.33000183105469
1744867507.8329418,11104000,119.7699966430664
1744867832.032043,11232000,122.91000366210938
1744867988.5318618,11296000,126.0199966430664
1744868146.3404334,11360000,124.30000305175781
1744868459.939325,11488000,129.6199951171875
1744868779.813703,11616000,122.7300033569336
1744868857.1839347,11648000,121.45999908447266
1744868937.5911522,11680000,125.98999786376953
1744869014.7092905,11712000,128.88999938964844
1744869081.948574,11744000,133.0800018310547
1744869152.3258634,11776000,131.25
1744869677.5912762,12000000,139.0399932861328
1744869905.0979767,12096000,127.01000213623047
1744869984.947349,12128000,127.86000061035156
1744870569.550047,12384000,125.2300033569336
1744870849.6495645,12512000,119.02999877929688
1744870925.718547,12544000,120.58000183105469
1744870999.771162,12576000,120.2699966430664
1744871073.0887902,12608000,119.81999969482422
1744871142.5336003,12640000,118.94000244140625
1744871349.0676274,12736000,124.01000213623047
1744871702.6349611,12896000,134.63999938964844
1744871842.3945205,12960000,131.99000549316406
1744872133.648586,13088000,130.2100067138672
1744872205.6060517,13120000,129.0399932861328
1744872518.861606,13248000,127.56999969482422
1744872592.990434,13280000,127.83999633789062
1744872669.605823,13312000,126.08999633789062
1744872885.5909393,13408000,127.43000030517578
1744873118.4331412,13504000,128.3699951171875
1744873190.5876594,13536000,127.69999694824219
1744873414.1987534,13632000,122.38999938964844
1744873488.1685216,13664000,123.1500015258789
1744873760.0898788,13792000,121.88999938964844
1744874141.9094298,13952000,122.77999877929688
1744874221.77021,13984000,124.86000061035156
1744874292.0047665,14016000,124.55000305175781
1744874457.133583,14080000,127.4800033569336
1744874536.2232869,14112000,129.02999877929688
1744874612.0868678,14144000,129.77000427246094
1744874761.7574112,14208000,125.58000183105469
1744874836.93506,14240000,122.80000305175781
1744874913.8003886,14272000,120.70999908447266
1744874984.5974736,14304000,119.01000213623047
1744875275.2387621,14432000,124.56999969482422
1744875424.4621105,14496000,125.76000213623047
1744875501.2768235,14528000,121.9800033569336
1744875574.7476425,14560000,121.37000274658203
1744875716.486447,14624000,120.36000061035156
1744876023.6743593,14752000,117.25
1744876102.4009864,14784000,119.45999908447266
1744876383.7193096,14912000,120.1500015258789
1744876458.7245288,14944000,118.94999694824219
1744876602.7611754,15008000,121.31999969482422
1744876739.640995,15072000,119.12000274658203
1744877013.3834202,15200000,116.08999633789062
1744877089.519716,15232000,119.70999908447266
1744877288.6486351,15328000,122.5199966430664
1744877349.5719178,15360000,123.58000183105469
1744877412.8162916,15392000,121.33000183105469
1744877478.5038772,15424000,123.2300033569336
1744877608.4693215,15488000,121.58000183105469
1744877672.9727283,15520000,121.93000030517578
1744877878.6060107,15616000,120.22000122070312
1744877957.8906782,15648000,116.31999969482422
1744878030.5551865,15680000,115.41999816894531
1744878179.5983891,15744000,116.44000244140625
1744878369.892934,15840000,119.62999725341797
1744878660.1367185,15968000,120.25
1744878930.1754148,16096000,118.93000030517578
1744879002.2665596,16128000,117.47000122070312
1744879234.1889744,16224000,120.22000122070312
1744879458.4744918,16320000,123.97000122070312
1744879529.6356168,16352000,122.69000244140625
1744879609.4002445,16384000,123.04000091552734
1744879678.382788,16416000,124.38999938964844
1744879747.914117,16448000,121.87999725341797
1744879808.0359216,16480000,123.08999633789062
1744880014.6375608,16576000,118.61000061035156
1744880081.5687792,16608000,120.55000305175781
1744880150.9951859,16640000,122.5999984741211
1744880214.4375148,16672000,122.44999694824219
1744880406.1297681,16768000,122.1500015258789
1744880888.877054,16992000,115.25
1744881097.1044211,17088000,122.44000244140625
1744881166.1775339,17120000,121.66000366210938
1744881302.74271,17184000,119.73999786376953
1744881371.9493186,17216000,120.12000274658203
1744881440.1863565,17248000,118.44000244140625
1744881580.5496829,17312000,119.83999633789062
1744881719.1894338,17376000,123.72000122070312
1744881856.91278,17440000,123.80000305175781
1744881996.6990802,17504000,119.5
1744882066.3120303,17536000,117.87999725341797
1744882277.1342976,17632000,116.6500015258789
1744882417.3670833,17696000,114.19000244140625
1744882647.0473745,17792000,117.06999969482422
1744882716.293289,17824000,118.12999725341797
1744883130.9828641,18016000,122.70999908447266
1744883200.985728,18048000,123.19000244140625
1744883269.5142636,18080000,123.5
1744883556.8100357,18208000,123.70999908447266
1744883761.0495918,18304000,124.80000305175781
1744883896.789969,18368000,125.41999816894531
1744884102.9247596,18464000,128.75
1744884379.0612254,18592000,124.31999969482422
1744884654.076517,18720000,122.97000122070312
1744884722.9211602,18752000,126.01000213623047
1744884792.3719168,18784000,124.87999725341797
1744884929.2884564,18848000,123.48999786376953
1744885073.9589233,18912000,125.05999755859375
1744885143.858045,18944000,124.0999984741211
1744885214.0979562,18976000,123.44999694824219
1744885371.77563,19040000,125.30999755859375
1744885517.0449774,19104000,130.0399932861328
1744885588.3210745,19136000,128.55999755859375
1744885667.9095004,19168000,129.38999938964844
1744885744.0237305,19200000,128.6999969482422
1744885964.7553365,19296000,124.9000015258789
1744886039.8978703,19328000,122.58999633789062
1744886412.939313,19488000,132.1199951171875
1744886561.3717945,19552000,127.0199966430664
1744886786.519099,19648000,122.8499984741211
1744886864.2778642,19680000,124.5199966430664
1744887023.4373505,19744000,120.80000305175781
1744887172.8139157,19808000,121.98999786376953
1744887330.9891803,19872000,120.94000244140625
1744887478.7669668,19936000,124.91000366210938
1744887555.4858797,19968000,127.91000366210938
1744887771.174452,20064000,128.41000366210938
1744887910.2262466,20128000,124.26000213623047
1744887979.2394092,20160000,122.91999816894531
1744888263.347062,20288000,117.2300033569336
1744888542.0428448,20416000,124.16000366210938
1744888766.4328938,20512000,122.7300033569336
1744888836.9097154,20544000,122.87999725341797
1744888907.568164,20576000,126.79000091552734
1744888977.0692155,20608000,129.83999633789062
1744889046.8508167,20640000,134.9600067138672
1744889395.790889,20800000,137.07000732421875
1744889533.5752113,20864000,133.5800018310547
1744889600.8850505,20896000,131.6699981689453
1744889669.9042304,20928000,133.44000244140625
1744889737.993458,20960000,135.6999969482422
1744889805.9996014,20992000,136.25
1744890020.391268,21088000,125.20999908447266
1744890161.9843569,21152000,126.69000244140625
1744890655.2721376,21376000,128.4499969482422
1744890868.56043,21472000,127.62999725341797
1744891215.7100115,21632000,124.7300033569336
1744891287.8527899,21664000,126.41999816894531
1744891358.8248546,21696000,127.25
1744891574.0792167,21792000,130.89999389648438
1744891716.7431514,21856000,127.63999938964844
1744891787.4325535,21888000,128.94000244140625
1744891857.8751001,21920000,125.19000244140625
1744892088.1716998,22016000,118.83000183105469
1744892463.6126935,22176000,120.19999694824219
1744892615.3491406,22240000,115.02999877929688
1744892754.4057422,22304000,113.61000061035156
1744892825.939348,22336000,113.45999908447266
1744892972.2854943,22400000,110.30999755859375
1744893196.8911762,22496000,108.48999786376953
1744893268.6106224,22528000,109.7300033569336
1744893421.0287573,22592000,120.30000305175781
1744893724.9710577,22720000,124.79000091552734
1744893802.3963168,22752000,123.20999908447266
1744893955.0942745,22816000,122.1500015258789
1744894160.7090194,22912000,128.50999450683594
1744894303.5711772,22976000,124.29000091552734
1744894525.953103,23072000,124.33999633789062
1744894604.1043546,23104000,126.73999786376953
1744894755.0055213,23168000,125.9000015258789
1744894895.0708075,23232000,128.63999938964844
1744894965.5372734,23264000,128.72999572753906
1744895106.560126,23328000,125.93000030517578
1744895177.0568445,23360000,126.25
1744895318.6760988,23424000,122.1500015258789
1744895388.190499,23456000,123.51000213623047
1744895459.9270911,23488000,119.73999786376953
1744895831.6608133,23648000,126.58999633789062
1744896124.735106,23776000,133.22999572753906
1744896192.0331633,23808000,135.5500030517578
1744896263.1329346,23840000,132.97000122070312
1744897127.0787477,24224000,126.63999938964844
1744897285.821204,24288000,124.87000274658203
1744897706.3649647,24480000,126.30999755859375
1744897777.0007386,24512000,126.44999694824219
1744897990.1944556,24608000,125.79000091552734
1744898062.3261158,24640000,130.0800018310547
1744898277.5250702,24736000,138.67999267578125
1744898487.230619,24832000,129.6300048828125
1744898557.7575514,24864000,128.1699981689453
1744898706.7723505,24928000,130.72000122070312
1744898777.9014373,24960000,132.0
1744898846.557407,24992000,132.97999572753906
1744898917.0425134,25024000,129.60000610351562
1744898987.707097,25056000,129.5800018310547
1744899415.1854453,25248000,128.1699981689453
1744899620.484645,25344000,129.49000549316406
1744900183.2579315,25600000,128.9600067138672
1744900532.0377927,25760000,123.72000122070312
1744900603.4744503,25792000,125.48999786376953
1744900675.1786861,25824000,125.80000305175781
1744900747.051946,25856000,125.9800033569336
1744900949.567558,25952000,126.08000183105469
1744901460.564109,26208000,124.58000183105469
1744901529.0833862,26240000,122.8499984741211
1744901809.328325,26368000,130.77000427246094
1744902087.637257,26496000,127.80000305175781
1744902159.0996807,26528000,125.25
1744902434.6569707,26656000,126.62999725341797
1744902503.295598,26688000,125.1500015258789
1744902644.4731581,26752000,127.19000244140625
1744902715.3753014,26784000,126.69000244140625
1744902784.7814202,26816000,126.9000015258789
1744902927.2477891,26880000,125.63999938964844
1744902993.8602076,26912000,126.31999969482422
1744903185.2001157,27008000,127.08000183105469
1744903309.0023637,27072000,126.81999969482422
1744903653.8309999,27232000,126.2300033569336
1744903723.7286925,27264000,127.61000061035156
1744903935.963117,27360000,125.7699966430664
1744904140.2140732,27456000,125.69000244140625
1744904340.9955485,27552000,124.68000030517578
1744904481.741123,27616000,125.23999786376953
1744904677.8030443,27712000,124.37000274658203
1744904741.3833618,27744000,125.5199966430664
1744905001.9422445,27872000,123.68000030517578
1744905063.507475,27904000,127.1500015258789
1744905942.3034425,28320000,123.44000244140625
1744906007.822742,28352000,124.88999938964844
1744906079.9011738,28384000,124.4800033569336
1744906342.054289,28512000,119.77999877929688
1744906470.5687773,28576000,124.13999938964844
1744906660.490932,28672000,116.73999786376953
1744906806.442072,28736000,123.80000305175781
1744906880.7189257,28768000,124.3499984741211
1744907089.6430552,28864000,121.98999786376953
1744907160.87006,28896000,122.52999877929688
1744907301.6422954,28960000,126.83000183105469
1744907503.846703,29056000,121.16999816894531
1744907570.8907948,29088000,122.48999786376953
1744907703.9416807,29152000,124.04000091552734
1744907766.9987564,29184000,126.11000061035156
1744907965.9694602,29280000,130.55999755859375
1744908220.4662426,29408000,127.25
1744908283.9868848,29440000,128.10000610351562
1744908425.2687075,29504000,125.58999633789062
1744908551.439392,29568000,123.94999694824219
1744908795.6376119,29696000,126.37999725341797
1744908857.3038924,29728000,127.4000015258789
1744908978.8919468,29792000,123.66999816894531
1744909040.0743115,29824000,121.27999877929688
1744909100.993061,29856000,119.73999786376953
1744909161.550786,29888000,120.98999786376953
1744909283.1443396,29952000,126.02999877929688
1744909529.8109095,30080000,126.6500015258789
1744909652.7057707,30144000,124.04000091552734
1744909714.786307,30176000,121.87999725341797
1744909898.6704805,30272000,123.04000091552734
1744910143.5764496,30400000,126.9800033569336
1744910327.7295275,30496000,123.44999694824219
1744910511.8037775,30592000,125.76000213623047
1744910572.9006953,30624000,127.13999938964844
1744910819.2299287,30752000,123.37999725341797
