Wall time,Step,Value
1744918026.306702,32000,-967.283447265625
1744918219.4382672,96000,-800.7653198242188
1744918313.3698993,128000,-664.7752075195312
1744918413.744322,160000,-560.0736083984375
1744918992.0946293,352000,-248.74107360839844
1744919091.237747,384000,-217.05535888671875
1744919378.1621308,480000,-118.52029418945312
1744919475.6026635,512000,-113.27902221679688
1744919774.9007056,608000,-81.29701232910156
1744919875.4209878,640000,-68.12963104248047
1744919970.0054333,672000,-59.660377502441406
1744920168.2482426,736000,-44.5366325378418
1744920266.8232672,768000,-39.96912384033203
1744920574.00231,864000,-16.056499481201172
1744920675.8111355,896000,-18.997875213623047
1744920879.7885618,960000,-16.206623077392578
1744920978.0040562,992000,-13.18549919128418
1744921275.2857285,1088000,0.06624916195869446
1744921375.8517857,1120000,0.04074980691075325
1744921576.5309832,1184000,2.3149993419647217
1744921679.507862,1216000,3.283874273300171
1744921779.6230755,1248000,3.1629996299743652
1744921876.4962218,1280000,2.772874355316162
1744921977.5326407,1312000,2.916250228881836
1744922665.1530075,1536000,8.12600040435791
1744922762.1205187,1568000,8.278124809265137
1744922860.8031414,1600000,9.982500076293945
1744922958.8287115,1632000,8.115625381469727
1744923056.5698342,1664000,6.3377509117126465
1744923154.8309212,1696000,5.966500282287598
1744923351.2172418,1760000,7.704375743865967
1744923448.6217816,1792000,6.73799991607666
1744923641.496311,1856000,6.323625087738037
1744923936.9461753,1952000,4.435750484466553
1744924033.3061414,1984000,4.107000350952148
1744924132.730311,2016000,4.542999744415283
1744924229.6102672,2048000,5.191499710083008
1744924425.3118699,2112000,6.028749942779541
1744924523.2112622,2144000,6.812625885009766
1744924620.864879,2176000,6.3832502365112305
1744924717.9974403,2208000,7.1071248054504395
1744924913.4200282,2272000,6.541250705718994
1744925011.1441112,2304000,7.457499980926514
1744925204.7797139,2368000,7.474000453948975
1744925398.9960108,2432000,7.070750713348389
1744925595.76587,2496000,6.994999408721924
1744925793.309317,2560000,6.215999603271484
1744925884.1340544,2592000,7.0954999923706055
1744926081.579933,2656000,7.184875011444092
1744926170.517841,2688000,7.231625556945801
1744926367.149478,2752000,6.936375141143799
1744926465.7684176,2784000,6.2728753089904785
1744926738.9286735,2880000,6.789124965667725
1744926834.4815896,2912000,7.2607502937316895
1744927289.8696184,3072000,6.5824995040893555
1744927609.0181499,3200000,6.33174991607666
1744927684.9111464,3232000,6.604250907897949
1744927904.0929806,3328000,6.1528754234313965
1744928091.670384,3424000,7.494625091552734
1744928159.934198,3456000,7.941250801086426
1744928298.374297,3520000,7.144624710083008
1744928365.9333873,3552000,6.3733744621276855
1744928435.0699103,3584000,6.876501083374023
1744928600.1694345,3680000,5.553499698638916
1744928698.3230965,3744000,6.453875541687012
1744928962.4757948,3904000,7.596374988555908
1744929188.0033512,4032000,7.316000938415527
1744929236.37488,4064000,7.473000526428223
1744929331.5023355,4128000,7.420750141143799
1744929379.8814168,4160000,6.5436248779296875
1744929426.9110951,4192000,6.680624485015869
1744929475.5919297,4224000,6.753875255584717
1744929524.4786198,4256000,6.93874979019165
1744929620.49131,4320000,7.0345001220703125
1744929716.7328427,4384000,7.589375019073486
1744929765.6342585,4416000,7.494626045227051
1744930058.0827687,4608000,6.916749954223633
1744930106.4936607,4640000,6.5393757820129395
1744930203.3189323,4704000,6.899374485015869
1744930251.9351,4736000,7.18387508392334
1744930398.881173,4832000,7.493500232696533
1744930735.3546996,5056000,7.138750076293945
1744930832.0040493,5120000,7.637376308441162
1744930881.3636224,5152000,7.384375095367432
1744930977.7598395,5216000,7.253750801086426
1744931026.8638859,5248000,6.6132493019104
1744931076.343201,5280000,7.506000518798828
1744931170.8628383,5344000,8.271624565124512
1744931365.5241234,5472000,6.829875469207764
1744931414.728088,5504000,7.1166253089904785
1744931463.379706,5536000,6.8232502937316895
1744931609.233241,5632000,7.319499492645264
1744931658.0937483,5664000,7.414124965667725
1744931707.85793,5696000,7.3898749351501465
1744931757.4953873,5728000,7.378375053405762
1744931854.326164,5792000,7.667500019073486
1744931903.6828156,5824000,8.046124458312988
1744932001.803826,5888000,7.449249744415283
1744932049.7527533,5920000,7.272250175476074
1744932098.5836174,5952000,6.9670000076293945
1744932146.6652489,5984000,7.2818756103515625
1744932292.0768757,6080000,6.477750301361084
1744932339.2766356,6112000,6.561750411987305
1744932387.3074493,6144000,6.257875919342041
1744932435.5474274,6176000,5.723499774932861
1744932579.4055066,6272000,6.5189995765686035
1744932724.4097795,6368000,6.429375171661377
1744932773.2803674,6400000,6.7987494468688965
1744932823.118868,6432000,6.463250637054443
1744932917.4325335,6496000,6.265999794006348
1744932966.8387969,6528000,6.629000186920166
1744933015.1927395,6560000,6.698999404907227
1744933063.1587572,6592000,6.730625152587891
1744933163.0923834,6656000,7.084500312805176
1744933258.8025243,6720000,6.881249904632568
1744933357.6363883,6784000,7.405500888824463
1744933453.8066576,6848000,6.293875217437744
1744933551.7742417,6912000,6.938125133514404
1744933598.927587,6944000,6.634125232696533
1744933697.3701634,7008000,7.127124786376953
1744933745.1223361,7040000,7.400500297546387
1744933793.9663332,7072000,7.431250095367432
1744933843.1637368,7104000,7.4943742752075195
1744933891.718844,7136000,7.630876064300537
1744933988.0603106,7200000,6.813375473022461
1744934037.0498724,7232000,6.749875545501709
1744934231.301324,7360000,6.9761247634887695
1744934376.2932396,7456000,7.023500442504883
1744934523.1071007,7552000,6.401875019073486
1744934572.7359736,7584000,6.531624794006348
1744934621.7659814,7616000,6.551875114440918
1744934669.7210498,7648000,6.613500595092773
1744934717.6163414,7680000,6.656001091003418
1744934815.7837336,7744000,7.755876064300537
1744934864.9963696,7776000,7.682375431060791
1744934964.5986938,7840000,6.927999973297119
1744935012.8796744,7872000,6.497250556945801
1744935062.0389817,7904000,6.087500095367432
1744935111.733638,7936000,7.070500373840332
1744935351.7028685,8096000,7.820249557495117
1744935401.0367231,8128000,7.180624961853027
1744935450.2460353,8160000,6.96975040435791
1744935599.124708,8256000,6.414374351501465
1744935647.2116978,8288000,6.665250301361084
1744935695.2776518,8320000,6.801749229431152
1744935745.9627955,8352000,6.804000377655029
1744935844.3779972,8416000,7.234875679016113
1744936137.581465,8608000,6.636250019073486
1744936234.858251,8672000,7.399624824523926
1744936283.8811586,8704000,7.6891255378723145
1744936431.5869687,8800000,6.976250171661377
1744936482.4795134,8832000,7.217500686645508
1744936528.9268312,8864000,6.550250053405762
1744936629.5408628,8928000,7.1444993019104
1744936729.2310033,8992000,7.447375297546387
1744936829.2764711,9056000,6.37137508392334
1744936877.2986057,9088000,6.130124568939209
1744936979.0990663,9152000,7.231249809265137
1744937077.030796,9216000,6.781126022338867
1744937125.818474,9248000,6.6868743896484375
1744937225.032726,9312000,6.682250499725342
1744937276.3208892,9344000,6.887625217437744
1744937469.8663883,9472000,7.464625358581543
1744937520.590879,9504000,7.192625522613525
1744937571.1647577,9536000,7.302751064300537
1744937619.3273306,9568000,6.960875034332275
1744937668.3318813,9600000,6.477875232696533
1744937915.6434093,9760000,6.991999626159668
1744938011.239794,9824000,6.523749828338623
1744938062.651169,9856000,6.534249782562256
1744938111.8698447,9888000,6.6227498054504395
1744938159.9848838,9920000,6.1085004806518555
1744938308.1943917,10016000,7.503875732421875
1744938357.3673837,10048000,7.206375598907471
1744938455.1979346,10112000,6.369250297546387
1744938502.638946,10144000,6.383375644683838
1744938600.6441338,10208000,6.833375453948975
1744938649.7274506,10240000,6.686874866485596
1744938795.6168346,10336000,6.1388750076293945
1744938894.0170376,10400000,6.412250518798828
1744939134.594192,10560000,6.781500339508057
1744939184.1806617,10592000,6.9235005378723145
1744939232.5204763,10624000,7.039374351501465
1744939282.3050966,10656000,7.0502495765686035
1744939331.083579,10688000,6.970626354217529
1744939528.5592396,10816000,8.644624710083008
1744939576.578695,10848000,7.060375213623047
1744939675.3964827,10912000,5.431250095367432
1744939821.2483506,11008000,7.075374603271484
1744939869.4411702,11040000,6.937624454498291
1744939918.8149142,11072000,6.8848748207092285
1744939970.4337983,11104000,6.496500015258789
1744940067.706445,11168000,7.001124858856201
1744940114.8453019,11200000,7.609375
1744940162.792731,11232000,7.00100040435791
1744940259.9553518,11296000,7.378749847412109
1744940307.2609363,11328000,7.242250442504883
1744940356.0055873,11360000,6.571125507354736
1744940404.5710528,11392000,6.970250129699707
1744940500.0887327,11456000,7.316999912261963
1744940548.4565215,11488000,7.1387505531311035
1744940643.5229323,11552000,6.207124710083008
1744940739.382415,11616000,6.094500541687012
1744940786.8427374,11648000,6.134250640869141
1744940835.7484472,11680000,6.487250804901123
1744940883.626809,11712000,6.738875865936279
1744940930.9457579,11744000,7.064625263214111
1744940978.837735,11776000,6.267625331878662
1744941027.399743,11808000,6.446000576019287
1744941314.2624707,12000000,7.149749755859375
1744941361.5060515,12032000,7.421875476837158
1744941457.3034134,12096000,7.158250331878662
1744941504.7125618,12128000,7.305999755859375
1744941698.342712,12256000,7.5672502517700195
1744941797.918868,12320000,7.092625141143799
1744941845.42274,12352000,7.228875637054443
1744941894.4968336,12384000,7.067249774932861
1744942041.6485004,12480000,8.96212387084961
1744942091.4434578,12512000,7.952874660491943
1744942139.6440954,12544000,7.3134989738464355
1744942188.3968027,12576000,6.307374954223633
1744942237.7604928,12608000,6.302249908447266
1744942285.574458,12640000,5.997125148773193
1744942333.7464893,12672000,6.301249980926514
1744942382.9554465,12704000,6.480125904083252
1744942431.0619445,12736000,6.827000617980957
1744942478.6899173,12768000,6.985124588012695
1744942527.8200548,12800000,6.966375350952148
1744942624.2010152,12864000,5.916125297546387
1744942674.2601135,12896000,6.0355000495910645
1744942771.6950552,12960000,6.6398749351501465
1744942868.8456647,13024000,7.323124408721924
1744942963.3423045,13088000,7.965750694274902
1744943012.5792506,13120000,7.242125988006592
1744943156.7515674,13216000,6.819876194000244
1744943205.1284862,13248000,7.432250499725342
1744943252.493315,13280000,6.90725040435791
1744943300.8252933,13312000,7.075125217437744
1744943445.3563707,13408000,7.067500114440918
1744943492.9669578,13440000,6.988874912261963
1744943589.8439212,13504000,7.090500354766846
